Tea,Low-Calorie,No-Protein,Low-Fat,High-Carbs
Tea,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Coffee,Medium-Calorie,Low-Protein,Low-Fat,Low-Carbs
Tea,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Cream cheese, sour cream, whipped cream,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Cream cheese, sour cream, whipped cream,High-Calorie,High-Protein,High-Fat,High-Carbs
Cream cheese, sour cream, whipped cream,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Meat mixed dishes,High-Calorie,High-Protein,High-Fat,High-Carbs
Breakfast Cereals,High-Calorie,High-Protein,Low-Fat,High-Carbs
Dairy and Egg Products,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Plant-based milk,High-Calorie,Low-Protein,High-Fat,High-Carbs
Dairy and Egg Products,High-Calorie,Low-Protein,High-Fat,Low-Carbs
Dairy and Egg Products,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Seafood mixed dishes,High-Calorie,High-Protein,High-Fat,High-Carbs
Baked Products,High-Calorie,No-Protein,No-Fat,High-Carbs
Dairy and Egg Products,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Seafood mixed dishes,High-Calorie,High-Protein,High-Fat,Low-Carbs
Pasta sauces, tomato-based,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Tea,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Tea,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Tea,Low-Calorie,Low-Protein,No-Fat,No-Carbs
Tea,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Coffee,Medium-Calorie,Low-Protein,High-Fat,High-Carbs
Cream and cream substitutes,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Sweets,High-Calorie,No-Protein,High-Fat,High-Carbs
Tea,Zero-Calorie,No-Protein,No-Fat,Low-Carbs
Soups, Sauces, and Gravies,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Poultry mixed dishes,High-Calorie,High-Protein,High-Fat,High-Carbs
Flavored milk, reduced fat,High-Calorie,High-Protein,High-Fat,High-Carbs
Nut and Seed Products,High-Calorie,Low-Protein,High-Fat,High-Carbs
Soups, Sauces, and Gravies,High-Calorie,Low-Protein,High-Fat,Low-Carbs
Soups, Sauces, and Gravies,High-Calorie,High-Protein,High-Fat,Low-Carbs
Soups, Sauces, and Gravies,High-Calorie,High-Protein,High-Fat,High-Carbs
Soups, Sauces, and Gravies,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Coleslaw, non-lettuce salads,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Coffee,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Other fruits and fruit salads,High-Calorie,Low-Protein,High-Fat,High-Carbs
Other fruits and fruit salads,High-Calorie,High-Protein,High-Fat,High-Carbs
Sweets,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Breakfast Cereals,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Cottage/ricotta cheese,High-Calorie,High-Protein,High-Fat,Low-Carbs
White potatoes, baked or boiled,High-Calorie,High-Protein,High-Fat,High-Carbs
Fats and Oils,High-Calorie,High-Protein,High-Fat,High-Carbs
Burritos and tacos,High-Calorie,High-Protein,High-Fat,High-Carbs
Beverages,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Sweets,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Grits and other cooked cereals,Medium-Calorie,Low-Protein,High-Fat,High-Carbs
Dairy and Egg Products,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Egg rolls, dumplings, sushi,High-Calorie,High-Protein,High-Fat,High-Carbs
Soups, Sauces, and Gravies,Medium-Calorie,Low-Protein,Low-Fat,Low-Carbs
Meat mixed dishes,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Breakfast Cereals,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Breakfast Cereals,High-Calorie,High-Protein,High-Fat,High-Carbs
Soups, Sauces, and Gravies,High-Calorie,Low-Protein,Low-Fat,Low-Carbs
Soups, Sauces, and Gravies,Low-Calorie,Low-Protein,High-Fat,Low-Carbs
Breakfast Cereals,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Flavored milk, reduced fat,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Nut and Seed Products,High-Calorie,High-Protein,High-Fat,Low-Carbs
Sweets,Medium-Calorie,No-Protein,No-Fat,Low-Carbs
Beverages,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Fats and Oils,High-Calorie,Low-Protein,High-Fat,High-Carbs
Ice Cream & Frozen Yogurt,High-Calorie,No-Protein,No-Fat,High-Carbs
Meal Replacement Supplements,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Milk shakes and other dairy drinks,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Other Drinks,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Ice Cream & Frozen Yogurt,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Baking Decorations & Dessert Toppings,High-Calorie,High-Protein,No-Fat,High-Carbs
Ice Cream & Frozen Yogurt,High-Calorie,High-Protein,No-Fat,High-Carbs
Ice Cream & Frozen Yogurt,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Soy and meat-alternative products,High-Calorie,Low-Protein,High-Fat,High-Carbs
Gelatins, ices, sorbets,Medium-Calorie,No-Protein,Low-Fat,High-Carbs
Dips, gravies, other sauces,High-Calorie,High-Protein,High-Fat,Low-Carbs
Vegetable dishes,High-Calorie,High-Protein,High-Fat,High-Carbs
Smoothies and grain drinks,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Oatmeal,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Jams, syrups, toppings,High-Calorie,No-Protein,Low-Fat,High-Carbs
Pudding,High-Calorie,High-Protein,High-Fat,High-Carbs
Cottage/ricotta cheese,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Beer,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Ice cream and frozen dairy desserts,High-Calorie,Low-Protein,High-Fat,High-Carbs
Ice cream and frozen dairy desserts,High-Calorie,High-Protein,Low-Fat,High-Carbs
Cream and cream substitutes,High-Calorie,Low-Protein,High-Fat,High-Carbs
Cream and cream substitutes,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Cream and cream substitutes,High-Calorie,High-Protein,High-Fat,High-Carbs
Cream cheese, sour cream, whipped cream,High-Calorie,Low-Protein,High-Fat,High-Carbs
Soups, cream-based,High-Calorie,High-Protein,High-Fat,High-Carbs
Soups, cream-based,Medium-Calorie,Low-Protein,High-Fat,High-Carbs
Soups, cream-based,High-Calorie,High-Protein,High-Fat,Low-Carbs
Gelatins, ices, sorbets,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Gelatins, ices, sorbets,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Gelatins, ices, sorbets,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Gelatins, ices, sorbets,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Gelatins, ices, sorbets,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Gelatins, ices, sorbets,High-Calorie,High-Protein,Low-Fat,High-Carbs
Ice Cream & Frozen Yogurt,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Ice Cream & Frozen Yogurt,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Ice-Cream Take Home,High-Calorie,High-Protein,High-Fat,High-Carbs
Cake, Cookie & Cupcake Mixes,High-Calorie,Low-Protein,No-Fat,High-Carbs
Cream,High-Calorie,High-Protein,High-Fat,High-Carbs
Ice Cream & Frozen Yogurt,High-Calorie,Low-Protein,No-Fat,High-Carbs
Ice Cream & Frozen Yogurt,High-Calorie,High-Protein,Low-Fat,High-Carbs
Ice Cream & Frozen Yogurt,High-Calorie,No-Protein,Low-Fat,High-Carbs
Ice Cream & Frozen Yogurt,Zero-Calorie,High-Protein,High-Fat,No-Carbs
Ice Cream & Frozen Yogurt,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Ice Cream & Frozen Yogurt,Zero-Calorie,High-Protein,No-Fat,High-Carbs
Baking/Cooking Mixes/Supplies,High-Calorie,Low-Protein,High-Fat,High-Carbs
Sport and energy drinks,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Sport and energy drinks,Low-Calorie,No-Protein,No-Fat,High-Carbs
Sport and energy drinks,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Sport and energy drinks,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Sport and energy drinks,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Liquor and cocktails,Medium-Calorie,Low-Protein,No-Fat,Low-Carbs
Sport and energy drinks,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Sport and energy drinks,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Diet sport and energy drinks,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Diet sport and energy drinks,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Beverages,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Diet sport and energy drinks,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Beverages,Medium-Calorie,No-Protein,No-Fat,Low-Carbs
Beverages,High-Calorie,No-Protein,No-Fat,High-Carbs
Beverages,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Nutritional beverages,High-Calorie,High-Protein,Low-Fat,High-Carbs
Fruit drinks,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Nutritional beverages,High-Calorie,High-Protein,High-Fat,High-Carbs
Nutritional beverages,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Fruit drinks,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Fruit drinks,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Sport and energy drinks,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Liquor and cocktails,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Milk shakes and other dairy drinks,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Fruit drinks,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Soft drinks,Low-Calorie,No-Protein,Low-Fat,High-Carbs
Nutritional beverages,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Fruit drinks,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Beverages,High-Calorie,High-Protein,Low-Fat,High-Carbs
Other diet drinks,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Other fruit juice,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Fruit drinks,Low-Calorie,No-Protein,Low-Fat,High-Carbs
Fruit drinks,Low-Calorie,No-Protein,No-Fat,High-Carbs
Soft drinks,Low-Calorie,No-Protein,No-Fat,High-Carbs
Soft drinks,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Fruit drinks,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Other Drinks,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Soda,Zero-Calorie,Low-Protein,No-Fat,Low-Carbs
Other diet drinks,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Diet soft drinks,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Diet sport and energy drinks,Zero-Calorie,No-Protein,No-Fat,Low-Carbs
Beverages,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Beverages,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Beverages,Low-Calorie,Low-Protein,No-Fat,No-Carbs
Fruit drinks,Medium-Calorie,No-Protein,Low-Fat,High-Carbs
Other diet drinks,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Fruit drinks,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Beverages,High-Calorie,No-Protein,Low-Fat,Low-Carbs
Beverages,Medium-Calorie,No-Protein,Low-Fat,Low-Carbs
Liquid Water Enhancer,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Sport Drinks,Low-Calorie,No-Protein,No-Fat,High-Carbs
Sport Drinks,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Sport Drinks,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Other Drinks,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Sport Drinks,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Beverages,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Beverages,High-Calorie,High-Protein,No-Fat,High-Carbs
Beverages,Medium-Calorie,Low-Protein,No-Fat,Low-Carbs
Beverages,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Beverages,High-Calorie,High-Protein,High-Fat,Low-Carbs
Milk,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Other Drinks,High-Calorie,High-Protein,High-Fat,High-Carbs
Sport Drinks,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Sport Drinks,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Sport Drinks,Low-Calorie,No-Protein,No-Fat,No-Carbs
Energy, Protein & Muscle Recovery Drinks,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Soda,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Powdered Drinks,High-Calorie,High-Protein,No-Fat,No-Carbs
Powdered Drinks,High-Calorie,No-Protein,No-Fat,No-Carbs
Sport Drinks,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Energy, Protein & Muscle Recovery Drinks,Zero-Calorie,No-Protein,No-Fat,Low-Carbs
Other Drinks,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Water,Low-Calorie,No-Protein,No-Fat,No-Carbs
Cheese,High-Calorie,High-Protein,No-Fat,High-Carbs
Energy, Protein & Muscle Recovery Drinks,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Iced & Bottle Tea,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Energy, Protein & Muscle Recovery Drinks,Low-Calorie,No-Protein,No-Fat,High-Carbs
Sport Drinks,High-Calorie,High-Protein,Low-Fat,High-Carbs
Drinks - Energy Drinks,Low-Calorie,No-Protein,No-Fat,High-Carbs
Other Drinks,High-Calorie,No-Protein,No-Fat,High-Carbs
Liquor and cocktails,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Non Alcoholic Beverages  Ready to Drink,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Non Alcoholic Beverages - Ready to Drink,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Non Alcoholic Beverages  Ready to Drink,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Non Alcoholic Beverages - Ready to Drink,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Liquid Water Enhancer,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Bagels and English muffins,High-Calorie,High-Protein,High-Fat,High-Carbs
Milk, lowfat,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Liquor and cocktails,Medium-Calorie,Low-Protein,Low-Fat,Low-Carbs
Citrus juice,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Sport and energy drinks,Zero-Calorie,No-Protein,No-Fat,Low-Carbs
Fruit drinks,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Fruit drinks,High-Calorie,Low-Protein,High-Fat,High-Carbs
Smoothies and grain drinks,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Smoothies and grain drinks,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Smoothies and grain drinks,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Smoothies and grain drinks,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Smoothies and grain drinks,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Milk shakes and other dairy drinks,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Iced & Bottle Tea,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Specialty Formula Supplements,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Energy, Protein & Muscle Recovery Drinks,High-Calorie,High-Protein,Low-Fat,High-Carbs
Energy, Protein & Muscle Recovery Drinks,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Non Alcoholic Beverages  Ready to Drink,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Soda,High-Calorie,No-Protein,No-Fat,No-Carbs
Coffee/Tea/Substitutes,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Non Alcoholic Beverages - Not Ready to Drink,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Energy, Protein & Muscle Recovery Drinks,High-Calorie,High-Protein,No-Fat,High-Carbs
Powdered Drinks,Medium-Calorie,High-Protein,No-Fat,Low-Carbs
Soda,Low-Calorie,High-Protein,No-Fat,Low-Carbs
Non Alcoholic Beverages  Ready to Drink,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Drinks - Energy Drinks,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Other Drinks,Zero-Calorie,No-Protein,No-Fat,Low-Carbs
Non Alcoholic Beverages  Ready to Drink,Low-Calorie,No-Protein,No-Fat,No-Carbs
Other Drinks,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Other Drinks,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Plant Based Water,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Other Drinks,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Iced & Bottle Tea,Low-Calorie,No-Protein,No-Fat,No-Carbs
Non Alcoholic Beverages  Ready to Drink,Zero-Calorie,No-Protein,No-Fat,Low-Carbs
Snack, Energy & Granola Bars,High-Calorie,High-Protein,High-Fat,Low-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Iced & Bottle Tea,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Tea Bags,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Snack, Energy & Granola Bars,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Energy, Protein & Muscle Recovery Drinks,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Powdered Drinks,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Honey,High-Calorie,No-Protein,No-Fat,High-Carbs
Energy, Protein & Muscle Recovery Drinks,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Iced & Bottle Tea,Low-Calorie,No-Protein,No-Fat,High-Carbs
Other Drinks,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Low-Calorie,No-Protein,No-Fat,No-Carbs
Plant Based Water,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Alcohol,High-Calorie,No-Protein,No-Fat,High-Carbs
Powdered Drinks,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Other Drinks,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Water,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Milk,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Soda,Medium-Calorie,No-Protein,Low-Fat,High-Carbs
Plant Based Milk,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Alcohol,High-Calorie,High-Protein,High-Fat,High-Carbs
Snack, Energy & Granola Bars,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Snack, Energy & Granola Bars,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Energy, Protein & Muscle Recovery Drinks,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Non Alcoholic Beverages  Ready to Drink,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Other Drinks,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Frozen Breakfast Sandwiches, Biscuits & Meals,Medium-Calorie,Low-Protein,High-Fat,High-Carbs
Popcorn, Peanuts, Seeds & Related Snacks,Low-Calorie,High-Protein,High-Fat,High-Carbs
Powdered Drinks,Medium-Calorie,No-Protein,No-Fat,No-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Medium-Calorie,No-Protein,Low-Fat,High-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Other Cooking Sauces,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Plant Based Water,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Other Drinks,Low-Calorie,High-Protein,High-Fat,Low-Carbs
Non Alcoholic Beverages  Not Ready to Drink,Zero-Calorie,High-Protein,High-Fat,No-Carbs
Plant Based Milk,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Other Drinks,Low-Calorie,No-Protein,Low-Fat,High-Carbs
Other Drinks,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Other Drinks,High-Calorie,No-Protein,Low-Fat,High-Carbs
Other Drinks,Medium-Calorie,No-Protein,Low-Fat,High-Carbs
Other Cooking Sauces,High-Calorie,No-Protein,No-Fat,High-Carbs
Plant Based Water,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Low-Calorie,High-Protein,No-Fat,High-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,High-Calorie,No-Protein,No-Fat,High-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Other Drinks,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Milk,Low-Calorie,Low-Protein,High-Fat,Low-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Medium-Calorie,No-Protein,No-Fat,Low-Carbs
Other Drinks,Low-Calorie,High-Protein,No-Fat,Low-Carbs
Plant Based Milk,Low-Calorie,High-Protein,No-Fat,Low-Carbs
Powdered Drinks,High-Calorie,High-Protein,High-Fat,Low-Carbs
Plant Based Milk,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Sport Drinks,Low-Calorie,High-Protein,No-Fat,Low-Carbs
Non Alcoholic Beverages - Not Ready to Drink,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Energy, Protein & Muscle Recovery Drinks,High-Calorie,No-Protein,High-Fat,High-Carbs
Powdered Drinks,High-Calorie,Low-Protein,High-Fat,High-Carbs
Drinks - Juices, Drinks and Cordials,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Snack, Energy & Granola Bars,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Other Drinks,Low-Calorie,High-Protein,No-Fat,High-Carbs
Cereals Products - Ready to Eat (Shelf Stable),High-Calorie,High-Protein,Low-Fat,High-Carbs
Breads & Buns,High-Calorie,High-Protein,No-Fat,High-Carbs
Yeast breads,High-Calorie,High-Protein,Low-Fat,High-Carbs
Yeast breads,High-Calorie,High-Protein,No-Fat,High-Carbs
Baked Products,High-Calorie,High-Protein,No-Fat,High-Carbs
Biscuits, muffins, quick breads,High-Calorie,High-Protein,Low-Fat,High-Carbs
Yeast breads,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Peanut butter and jelly sandwiches,High-Calorie,High-Protein,High-Fat,High-Carbs
Soy and meat-alternative products,High-Calorie,High-Protein,High-Fat,Low-Carbs
Frankfurter sandwiches,High-Calorie,High-Protein,High-Fat,High-Carbs
Poultry Products,High-Calorie,High-Protein,High-Fat,High-Carbs
Finfish and Shellfish Products,High-Calorie,High-Protein,High-Fat,High-Carbs
Cheese sandwiches,High-Calorie,High-Protein,High-Fat,High-Carbs
Eggs and omelets,High-Calorie,High-Protein,High-Fat,High-Carbs
Finfish and Shellfish Products,High-Calorie,High-Protein,High-Fat,Low-Carbs
Turkey, duck, other poultry,High-Calorie,High-Protein,High-Fat,Low-Carbs
Ground beef,High-Calorie,High-Protein,High-Fat,No-Carbs
Meat and BBQ sandwiches,High-Calorie,High-Protein,High-Fat,High-Carbs
Olives, pickles, pickled vegetables,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Rice mixed dishes,High-Calorie,Low-Protein,High-Fat,High-Carbs
Crackers, excludes saltines,High-Calorie,High-Protein,Low-Fat,High-Carbs
Frozen Appetizers & Hors D'oeuvres,High-Calorie,High-Protein,Low-Fat,High-Carbs
Bread & Muffin Mixes,High-Calorie,High-Protein,No-Fat,High-Carbs
Pickles, Olives, Peppers & Relishes,Medium-Calorie,No-Protein,High-Fat,High-Carbs
Pickles, Olives, Peppers & Relishes,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Frozen Fish & Seafood,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Cooked & Prepared,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Bread & Muffin Mixes,High-Calorie,High-Protein,No-Fat,No-Carbs
Frozen Vegetables,High-Calorie,High-Protein,Low-Fat,High-Carbs
Unknown,High-Calorie,High-Protein,Low-Fat,High-Carbs
Frozen Vegetables,High-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Prepared Sides,High-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Prepared Sides,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Vegetables,Zero-Calorie,High-Protein,No-Fat,High-Carbs
Fish  Unprepared/Unprocessed,High-Calorie,High-Protein,Low-Fat,High-Carbs
Breads & Buns,High-Calorie,No-Protein,No-Fat,Low-Carbs
Breads & Buns,High-Calorie,No-Protein,Low-Fat,High-Carbs
Breads & Buns,High-Calorie,No-Protein,High-Fat,High-Carbs
Stuffing,High-Calorie,High-Protein,Low-Fat,High-Carbs
Breads & Buns,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Crackers & Biscotti,High-Calorie,High-Protein,No-Fat,No-Carbs
Poultry, Chicken & Turkey,High-Calorie,High-Protein,High-Fat,High-Carbs
Breads & Buns,High-Calorie,High-Protein,High-Fat,No-Carbs
Baking/Cooking Mixes/Supplies,Low-Calorie,No-Protein,No-Fat,High-Carbs
Shellfish Unprepared/Unprocessed,High-Calorie,High-Protein,Low-Fat,High-Carbs
Stuffing,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Unknown,High-Calorie,High-Protein,High-Fat,High-Carbs
French Fries, Potatoes & Onion Rings,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Fish  Unprepared/Unprocessed,High-Calorie,High-Protein,High-Fat,High-Carbs
Other Meats,Low-Calorie,No-Protein,Low-Fat,High-Carbs
Frozen Prepared Sides,High-Calorie,High-Protein,High-Fat,High-Carbs
Breads & Buns,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Breads & Buns,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Fish  Unprepared/Unprocessed,High-Calorie,High-Protein,High-Fat,Low-Carbs
Breads & Buns,Zero-Calorie,High-Protein,High-Fat,No-Carbs
Canned & Bottled Beans,High-Calorie,High-Protein,Low-Fat,High-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,High-Calorie,High-Protein,Low-Fat,High-Carbs
Bread & Muffin Mixes,High-Calorie,No-Protein,No-Fat,High-Carbs
Bread & Muffin Mixes,High-Calorie,No-Protein,High-Fat,High-Carbs
Chili & Stew,High-Calorie,High-Protein,Low-Fat,High-Carbs
Breads & Buns,Low-Calorie,High-Protein,High-Fat,High-Carbs
Breads & Buns,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Breakfast Sandwiches, Biscuits & Meals,High-Calorie,High-Protein,High-Fat,High-Carbs
Breads & Buns,Zero-Calorie,High-Protein,Low-Fat,High-Carbs
Mayonnaise,High-Calorie,Low-Protein,High-Fat,High-Carbs
Vegetables on a sandwich,High-Calorie,High-Protein,High-Fat,Low-Carbs
Vegetables on a sandwich,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Vegetables on a sandwich,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
